system_time,midpoint,spread,rel_spread,imbalance,weighted_bid_distance
2021-04-08 02:42:00.086576+00:00,1.18425,0.0003,0.000253325,0.181996,-0.00111825
2021-04-08 02:43:00.086576+00:00,1.18415,0.0003,0.000253346,0.262359,-0.000789698
2021-04-08 02:44:00.086576+00:00,1.1834,0.0006,0.000507014,0.327307,-0.000976788
2021-04-08 02:45:00.086576+00:00,1.18305,0.0005,0.000422636,-0.0399351,-0.000743605
2021-04-08 02:46:00.086576+00:00,1.18205,0.0005,0.000422994,0.230236,-0.000982935
2021-04-08 02:47:00.086576+00:00,1.18145,0.0001,8.46418e-05,-0.11384,-0.000891632
2021-04-08 02:48:00.086576+00:00,1.18295,0.0007,0.000591741,-0.0576485,-0.000700713
2021-04-08 02:49:00.086576+00:00,1.18295,0.0007,0.000591741,0.17432,-0.00090777
2021-04-08 02:50:00.086576+00:00,1.18235,0.0001,8.45773e-05,0.173809,-0.000918851
2021-04-08 02:51:00.086576+00:00,1.18315,0.0001,8.45201e-05,0.112839,-0.00109329
2021-04-08 02:52:00.086576+00:00,1.1848,0.0002,0.000168805,0.0217097,-0.000960172
2021-04-08 02:53:00.086576+00:00,1.18375,0.0005,0.000422386,0.224184,-0.00103279
2021-04-08 02:54:00.086576+00:00,1.18385,0.0005,0.000422351,0.156641,-0.000876401
2021-04-08 02:55:00.086576+00:00,1.183,0.0008,0.000676247,0.28275,-0.000972018
2021-04-08 02:56:00.086576+00:00,1.1827,0.0006,0.000507314,0.326971,-0.000740847
2021-04-08 02:57:00.086576+00:00,1.1847,0.0008,0.000675276,0.142776,-0.000807727
2021-04-08 02:58:00.086576+00:00,1.1851,0.0006,0.000506286,0.258683,-0.000949696
2021-04-08 02:59:00.086576+00:00,1.18495,0.0005,0.000421959,0.190787,-0.000804348
2021-04-08 03:00:00.086576+00:00,1.18485,0.0001,8.43989e-05,0.061712,-0.00124663
2021-04-08 03:01:00.086576+00:00,1.1885,0.0006,0.000504838,0.257181,-0.000822329
2021-04-08 03:02:00.086576+00:00,1.1862,0.0004,0.000337211,0.192794,-0.001006
2021-04-08 03:03:00.086576+00:00,1.18565,0.0005,0.00042171,0.229525,-0.000935679
2021-04-08 03:04:00.086576+00:00,1.1843,0.0004,0.000337752,0.49654,-0.000558281
2021-04-08 03:05:00.086576+00:00,1.1837,0.0008,0.000675847,0.0927383,-0.00102845
2021-04-08 03:06:00.086576+00:00,1.1831,0.0002,0.000169047,0.273567,-0.000783413
2021-04-08 03:07:00.086576+00:00,1.18275,0.0005,0.000422744,0.223275,-0.000836728
2021-04-08 03:08:00.086576+00:00,1.18165,0.0005,0.000423137,0.319602,-0.000919947
2021-04-08 03:09:00.086576+00:00,1.1823,0.0006,0.000507485,0.153031,-0.00101764
2021-04-08 03:10:00.086576+00:00,1.1813,0.0006,0.000507915,0.388062,-0.000838955
2021-04-08 03:11:00.086576+00:00,1.1775,0.0006,0.000509554,-0.0176555,-0.000976834
2021-04-08 03:12:00.086576+00:00,1.17885,0.0003,0.000254485,-0.0296625,-0.000960542
2021-04-08 03:13:00.086576+00:00,1.17865,0.0007,0.0005939,0.0832575,-0.00114949
2021-04-08 03:14:00.086576+00:00,1.17895,0.0005,0.000424106,0.0851668,-0.000897391
2021-04-08 03:15:00.086576+00:00,1.17975,0.0005,0.000423819,-0.0173264,-0.00102199
2021-04-08 03:16:00.086576+00:00,1.18115,0.0007,0.000592643,0.114355,-0.000880774
2021-04-08 03:17:00.086576+00:00,1.18175,0.0001,8.46203e-05,0.238435,-0.000789988
2021-04-08 03:18:00.086576+00:00,1.18315,0.0005,0.000422601,0.151643,-0.000898654
2021-04-08 03:19:00.086576+00:00,1.18015,0.0001,8.4735e-05,0.0679689,-0.000650409
2021-04-08 03:20:00.086576+00:00,1.17985,0.0005,0.000423783,0.381465,-0.000891969
2021-04-08 03:21:00.086576+00:00,1.17965,0.0009,0.000762938,0.00458929,-0.00105942
2021-04-08 03:22:00.086576+00:00,1.1787,0.0004,0.000339357,0.272809,-0.000962618
2021-04-08 03:23:00.086576+00:00,1.1778,0.0006,0.000509424,0.00053115,-0.000869021
2021-04-08 03:24:00.086576+00:00,1.1805,0.0004,0.000338839,-0.0250437,-0.00103958
2021-04-08 03:25:00.086576+00:00,1.1825,0.0004,0.000338266,-0.0654009,-0.00062481
2021-04-08 03:26:00.086576+00:00,1.1793,0.0008,0.000678369,0.0672651,-0.00123317
2021-04-08 03:27:00.086576+00:00,1.1811,0.0008,0.000677335,0.0166561,-0.00108769
2021-04-08 03:28:00.086576+00:00,1.1829,0.0006,0.000507228,-0.134295,-0.000880328
2021-04-08 03:29:00.086576+00:00,1.1819,0.0006,0.000507657,0.10531,-0.001133
2021-04-08 03:30:00.086576+00:00,1.18145,0.0005,0.000423209,0.172199,-0.000667334
2021-04-08 03:31:00.086576+00:00,1.18335,0.0003,0.000253518,-0.0559739,-0.00101998
2021-04-08 03:32:00.086576+00:00,1.18615,0.0003,0.000252919,0.0557351,-0.000804483
2021-04-08 03:33:00.086576+00:00,1.1859,0.0002,0.000168648,0.112957,-0.000931384
2021-04-08 03:34:00.086576+00:00,1.18595,0.0005,0.000421603,0.0411857,-0.000799929
2021-04-08 03:35:00.086576+00:00,1.18385,0.0007,0.000591291,0.170911,-0.000843808
2021-04-08 03:36:00.086576+00:00,1.1857,0.0006,0.00050603,0.228356,-0.00056023
2021-04-08 03:37:00.086576+00:00,1.18615,0.0007,0.000590145,0.243683,-0.000878842
2021-04-08 03:38:00.086576+00:00,1.1858,0.0002,0.000168663,0.202514,-0.000571647
2021-04-08 03:39:00.086576+00:00,1.18695,0.0003,0.000252749,-0.251132,-0.000686985
2021-04-08 03:40:00.086576+00:00,1.18685,0.0005,0.000421283,-0.154137,-0.00066255
2021-04-08 03:41:00.086576+00:00,1.18635,0.0005,0.000421461,-0.0558402,-0.000898123
2021-04-08 03:42:00.086576+00:00,1.18655,0.0003,0.000252834,-0.0228896,-0.000790512
2021-04-08 03:43:00.086576+00:00,1.1865,0.0006,0.000505689,0.312621,-0.000745489
2021-04-08 03:44:00.086576+00:00,1.18695,0.0005,0.000421248,0.135102,-0.000833618
2021-04-08 03:45:00.086576+00:00,1.18755,0.0003,0.000252621,0.356365,-0.000917638
2021-04-08 03:46:00.086576+00:00,1.18745,0.0007,0.000589499,0.115974,-0.000938069
2021-04-08 03:47:00.086576+00:00,1.18655,0.0003,0.000252834,0.165277,-0.000759887
2021-04-08 03:48:00.086576+00:00,1.1868,0.0006,0.000505561,0.344409,-0.000758035
2021-04-08 03:49:00.086576+00:00,1.1863,0.0006,0.000505774,0.287402,-0.000606084
2021-04-08 03:50:00.086576+00:00,1.18755,0.0007,0.000589449,0.311386,-0.000734797
2021-04-08 03:51:00.086576+00:00,1.1869,0.0004,0.000337012,0.26298,-0.000837892
2021-04-08 03:52:00.086576+00:00,1.18875,0.0001,8.4122e-05,0.32853,-0.000927775
2021-04-08 03:53:00.086576+00:00,1.18875,0.0005,0.00042061,0.247041,-0.000676078
2021-04-08 03:54:00.086576+00:00,1.1866,0.0002,0.000168549,0.075811,-0.00068785
2021-04-08 03:55:00.086576+00:00,1.1879,0.0006,0.000505093,0.150464,-0.00101684
2021-04-08 03:56:00.086576+00:00,1.1873,0.0004,0.000336899,0.167021,-0.000885896
2021-04-08 03:57:00.086576+00:00,1.1866,0.0004,0.000337098,0.0159414,-0.000651124
2021-04-08 03:58:00.086576+00:00,1.18685,0.0005,0.000421283,0.0896288,-0.000910341
2021-04-08 03:59:00.086576+00:00,1.18875,0.0005,0.00042061,0.220828,-0.000833501
2021-04-08 04:01:00.181752+00:00,1.1897,0.0004,0.000336219,0.1362,-0.000784167
2021-04-08 04:02:00.181752+00:00,1.18885,0.0001,8.41149e-05,-0.0474168,-0.000617346
2021-04-08 04:03:00.181752+00:00,1.18995,0.0013,0.00109248,-0.072918,-0.00110705
2021-04-08 04:04:00.181752+00:00,1.1899,0.0002,0.000168081,-0.0640821,-0.000982423
2021-04-08 04:05:00.181752+00:00,1.18885,0.0003,0.000252345,0.113382,-0.0010812
2021-04-08 04:06:00.181752+00:00,1.19005,0.0005,0.00042015,0.0393211,-0.0008197
2021-04-08 04:07:00.181752+00:00,1.18985,0.0003,0.000252133,0.00853765,-0.000898206
2021-04-08 04:08:00.181752+00:00,1.19055,0.0003,0.000251984,-0.118842,-0.000591139
2021-04-08 04:09:00.181752+00:00,1.18815,0.0005,0.000420822,0.164849,-0.000657145
2021-04-08 04:10:00.181752+00:00,1.1892,0.0008,0.000672721,0.0300109,-0.00105154
2021-04-08 04:11:00.181752+00:00,1.1891,0.0004,0.000336389,-0.214828,-0.000925065
2021-04-08 04:12:00.181752+00:00,1.1887,0.0004,0.000336502,-0.280118,-0.00075766
2021-04-08 04:13:00.181752+00:00,1.18865,0.0003,0.000252387,-0.132184,-0.0010331
2021-04-08 04:14:00.181752+00:00,1.18865,0.0001,8.41291e-05,-0.211911,-0.000973517
2021-04-08 04:15:00.181752+00:00,1.18815,0.0003,0.000252493,0.191934,-0.000890144
2021-04-08 04:16:00.181752+00:00,1.18975,0.0005,0.000420256,0.0148528,-0.00112405
2021-04-08 04:17:00.181752+00:00,1.1901,0.0002,0.000168053,-0.00453085,-0.00103593
2021-04-08 04:18:00.181752+00:00,1.19015,0.0001,8.4023e-05,0.159342,-0.000845777
2021-04-08 04:19:00.181752+00:00,1.19035,0.0001,8.40089e-05,0.305383,-0.000784415
2021-04-08 04:20:00.181752+00:00,1.1917,0.0002,0.000167827,0.0295356,-0.000666374
2021-04-08 04:21:00.181752+00:00,1.19035,0.0003,0.000252027,0.160761,-0.000924621
2021-04-08 04:22:00.181752+00:00,1.19095,0.0007,0.000587766,0.0304789,-0.000830628
2021-04-08 04:23:00.181752+00:00,1.19175,0.0001,8.39102e-05,0.208582,-0.000883258
2021-04-08 04:24:00.181752+00:00,1.19175,0.0001,8.39102e-05,0.103321,-0.000854205
2021-04-08 04:25:00.181752+00:00,1.1915,0.0004,0.000335711,0.19341,-0.0010576
2021-04-08 04:26:00.181752+00:00,1.19175,0.0001,8.39102e-05,0.107375,-0.000724503
2021-04-08 04:27:00.181752+00:00,1.19165,0.0001,8.39173e-05,0.0169169,-0.000409971
2021-04-08 04:28:00.181752+00:00,1.19175,0.0001,8.39102e-05,0.00475249,-0.000470954
2021-04-08 04:29:00.181752+00:00,1.1928,0.0006,0.000503018,0.195587,-0.00101132
2021-04-08 04:30:00.181752+00:00,1.19425,0.0005,0.000418673,0.107792,-0.000660483
2021-04-08 04:31:00.181752+00:00,1.195,0.0006,0.000502092,0.0105819,-0.000667495
2021-04-08 04:32:00.181752+00:00,1.1939,0.0002,0.000167518,0.0716416,-0.00119067
2021-04-08 04:33:00.181752+00:00,1.19535,0.0005,0.000418288,-0.0241595,-0.000565457
2021-04-08 04:34:00.181752+00:00,1.19525,0.0001,8.36645e-05,0.121398,-0.000737642
2021-04-08 04:35:00.181752+00:00,1.19715,0.0001,8.35317e-05,-0.232683,-0.000601643
2021-04-08 04:36:00.181752+00:00,1.19815,0.0005,0.00041731,-0.39515,-0.000526814
2021-04-08 04:37:00.181752+00:00,1.19725,0.0005,0.000417624,0.0330513,-0.000527581
2021-04-08 04:38:00.181752+00:00,1.19775,0.0003,0.00025047,-0.370683,-0.000856161
2021-04-08 04:39:00.181752+00:00,1.1975,0.0004,0.000334029,0.0735648,-0.000751832
2021-04-08 04:40:00.181752+00:00,1.19845,0.0001,8.34411e-05,-0.20218,-0.000933757
2021-04-08 04:41:00.181752+00:00,1.19835,0.0005,0.00041724,-0.323708,-0.000793054
2021-04-08 04:42:00.181752+00:00,1.19835,0.0007,0.000584137,-0.30372,-0.000735975
2021-04-08 04:43:00.181752+00:00,1.19645,0.0007,0.000585064,0.108187,-0.000835703
2021-04-08 04:44:00.181752+00:00,1.1974,0.0006,0.000501086,0.253523,-0.000852392
2021-04-08 04:45:00.181752+00:00,1.19625,0.0003,0.000250784,0.312502,-0.000968137
2021-04-08 04:46:00.181752+00:00,1.19345,0.0007,0.000586535,-0.19844,-0.000786671
2021-04-08 04:47:00.181752+00:00,1.19415,0.0003,0.000251225,0.0842861,-0.000713996
2021-04-08 04:48:00.181752+00:00,1.195,0.0006,0.000502092,0.13127,-0.00132037
2021-04-08 04:49:00.181752+00:00,1.19485,0.0001,8.36925e-05,-0.162829,-0.000717584
2021-04-08 04:50:00.181752+00:00,1.19585,0.0001,8.36225e-05,0.321081,-0.00106225
2021-04-08 04:51:00.181752+00:00,1.1966,0.0002,0.00016714,0.0105384,-0.00096094
2021-04-08 04:52:00.181752+00:00,1.19515,0.0005,0.000418358,-0.0911008,-0.000762793
2021-04-08 04:53:00.181752+00:00,1.19485,0.0007,0.000585848,-0.0254109,-0.00093665
2021-04-08 04:54:00.181752+00:00,1.19635,0.0001,8.35876e-05,-0.362376,-0.000718857
2021-04-08 04:55:00.181752+00:00,1.19795,0.0001,8.34759e-05,-0.221398,-0.00117278
2021-04-08 04:56:00.181752+00:00,1.1984,0.0006,0.000500668,0.0251145,-0.00110934
2021-04-08 04:57:00.181752+00:00,1.19645,0.0007,0.000585064,0.376846,-0.000943959
2021-04-08 04:58:00.181752+00:00,1.1966,0.0008,0.000668561,0.248135,-0.00096111
2021-04-08 04:59:00.181752+00:00,1.19755,0.0003,0.000250511,0.572694,-0.000729976
2021-04-08 05:00:00.181752+00:00,1.1989,0.0002,0.00016682,-0.163014,-0.000574891
2021-04-08 05:01:00.181752+00:00,1.19895,0.0001,8.34063e-05,-0.0196056,-0.000943736
2021-04-08 05:02:00.181752+00:00,1.1986,0.0004,0.000333723,-0.147072,-0.000639971
2021-04-08 05:03:00.181752+00:00,1.19905,0.0005,0.000416997,-0.157841,-0.000709545
2021-04-08 05:04:00.181752+00:00,1.19805,0.0007,0.000584283,-0.181581,-0.000982087
2021-04-08 05:05:00.181752+00:00,1.19765,0.0003,0.000250491,0.189545,-0.00104764
2021-04-08 05:06:00.181752+00:00,1.198,0.0004,0.00033389,-0.140973,-0.000791063
2021-04-08 05:07:00.181752+00:00,1.19715,0.0003,0.000250595,0.12313,-0.000807744
2021-04-08 05:08:00.181752+00:00,1.19855,0.0001,8.34341e-05,-0.269778,-0.000780344
2021-04-08 05:09:00.181752+00:00,1.1986,0.0004,0.000333723,-0.120132,-0.000754371
2021-04-08 05:10:00.181752+00:00,1.1983,0.0004,0.000333806,-0.284621,-0.000913549
2021-04-08 05:11:00.181752+00:00,1.19605,0.0005,0.000418043,0.0703688,-0.000698921
2021-04-08 05:12:00.181752+00:00,1.1964,0.0004,0.000334336,-0.0442634,-0.00065803
2021-04-08 05:13:00.181752+00:00,1.1966,0.0004,0.00033428,0.155678,-0.000989942
2021-04-08 05:14:00.181752+00:00,1.1964,0.0004,0.000334336,0.220325,-0.000945266
2021-04-08 05:15:00.181752+00:00,1.1956,0.0004,0.00033456,-0.120088,-0.00076665
2021-04-08 05:16:00.181752+00:00,1.19605,0.0003,0.000250826,0.426887,-0.000728975
2021-04-08 05:17:00.181752+00:00,1.19595,0.0001,8.36155e-05,0.192047,-0.000786207
2021-04-08 05:18:00.181752+00:00,1.19615,0.0003,0.000250805,0.0898289,-0.000723871
2021-04-08 05:19:00.181752+00:00,1.1961,0.0002,0.00016721,0.094994,-0.000751639
2021-04-08 05:20:00.181752+00:00,1.19595,0.0001,8.36155e-05,0.0645467,-0.000739467
2021-04-08 05:21:00.181752+00:00,1.19745,0.0005,0.000417554,-0.0518796,-0.00103111
2021-04-08 05:22:00.181752+00:00,1.19895,0.0001,8.34063e-05,-0.412217,-0.000625982
2021-04-08 05:23:00.181752+00:00,1.1989,0.0002,0.00016682,-0.403106,-0.000720274
2021-04-08 05:24:00.181752+00:00,1.1971,0.0002,0.00016707,0.114881,-0.00075949
2021-04-08 05:25:00.181752+00:00,1.19775,0.0001,8.34899e-05,0.0393595,-0.00051864
2021-04-08 05:26:00.181752+00:00,1.19705,0.0001,8.35387e-05,0.169052,-0.000624175
2021-04-08 05:27:00.181752+00:00,1.1971,0.0002,0.00016707,0.0696514,-0.000682933
2021-04-08 05:28:00.181752+00:00,1.1977,0.0002,0.000166987,-0.0543558,-0.000604676
2021-04-08 05:29:00.181752+00:00,1.19705,0.0001,8.35387e-05,0.0812096,-0.000730074
2021-04-08 05:30:00.181752+00:00,1.19805,0.0003,0.000250407,-0.237029,-0.000932909
2021-04-08 05:31:00.181752+00:00,1.19795,0.0001,8.34759e-05,-0.251004,-0.000887234
2021-04-08 05:32:00.181752+00:00,1.19675,0.0005,0.000417798,-0.548503,-0.000895177
2021-04-08 05:33:00.181752+00:00,1.19695,0.0005,0.000417728,-0.559192,-0.00105395
2021-04-08 05:34:00.181752+00:00,1.19585,0.0001,8.36225e-05,-0.656398,-0.00104151
2021-04-08 05:35:00.181752+00:00,1.1958,0.0002,0.000167252,-0.65537,-0.00071145
2021-04-08 05:36:00.181752+00:00,1.195,0.0006,0.000502092,-0.629339,-0.000850028
2021-04-08 05:37:00.181752+00:00,1.1955,0.0002,0.000167294,-0.506417,-0.0011149
2021-04-08 05:38:00.181752+00:00,1.195,0.0004,0.000334728,-0.683239,-0.000877216
2021-04-08 05:39:00.181752+00:00,1.1912,0.0002,0.000167898,0.210108,-0.000790943
2021-04-08 05:40:00.181752+00:00,1.1949,0.0008,0.000669512,-0.561326,-0.00130387
2021-04-08 05:41:00.181752+00:00,1.1924,0.0006,0.000503187,0.103518,-0.000885541
2021-04-08 05:42:00.181752+00:00,1.19275,0.0005,0.000419199,-0.15872,-0.000751845
2021-04-08 05:43:00.181752+00:00,1.1928,0.0006,0.000503018,0.101481,-0.000748879
2021-04-08 05:44:00.181752+00:00,1.1929,0.0004,0.000335317,-0.0161902,-0.000655198
2021-04-08 05:45:00.181752+00:00,1.19365,0.0001,8.37767e-05,-0.259131,-0.000752968
2021-04-08 05:46:00.181752+00:00,1.1943,0.0006,0.000502386,-0.691746,-0.000894201
2021-04-08 05:47:00.181752+00:00,1.19395,0.0005,0.000418778,-0.579413,-0.000942483
2021-04-08 05:48:00.181752+00:00,1.1928,0.0002,0.000167673,0.382538,-0.000896058
2021-04-08 05:49:00.181752+00:00,1.1929,0.0004,0.000335317,-0.0126881,-0.000934598
2021-04-08 05:50:00.181752+00:00,1.19355,0.0005,0.000418918,-0.165125,-0.000677648
2021-04-08 05:51:00.181752+00:00,1.1934,0.0006,0.000502765,0.0989397,-0.00113803
2021-04-08 05:52:00.181752+00:00,1.19295,0.0003,0.000251477,0.027823,-0.000795318
2021-04-08 05:53:00.181752+00:00,1.19275,0.0005,0.000419199,-0.0761995,-0.000764157
2021-04-08 05:54:00.181752+00:00,1.1925,0.0002,0.000167715,0.271366,-0.000737518
2021-04-08 05:55:00.181752+00:00,1.1916,0.0004,0.000335683,0.170189,-0.000889114
2021-04-08 05:56:00.181752+00:00,1.1906,0.0002,0.000167983,0.158881,-0.000959583
2021-04-08 05:57:00.181752+00:00,1.1904,0.0004,0.000336022,0.1962,-0.000783182
2021-04-08 05:58:00.181752+00:00,1.19005,0.0005,0.00042015,0.027915,-0.00071673
2021-04-08 05:59:00.181752+00:00,1.1892,0.0004,0.000336361,-0.102769,-0.000621426
2021-04-08 06:00:00.181752+00:00,1.18965,0.0001,8.40583e-05,-0.00421257,-0.000550165
2021-04-08 06:01:00.181752+00:00,1.19005,0.0003,0.00025209,0.123183,-0.000671804
2021-04-08 06:02:00.181752+00:00,1.19,0.0002,0.000168067,-0.00253912,-0.000662947
2021-04-08 06:03:00.181752+00:00,1.19045,0.0001,8.40018e-05,-0.0650015,-0.000794182
2021-04-08 06:04:00.181752+00:00,1.1909,0.0004,0.00033588,-0.031107,-0.0009502
2021-04-08 06:05:00.181752+00:00,1.19095,0.0005,0.000419833,0.154379,-0.00105192
2021-04-08 06:06:00.181752+00:00,1.19215,0.0007,0.000587174,-0.206114,-0.00100181
2021-04-08 06:07:00.181752+00:00,1.19215,0.0003,0.000251646,-0.215434,-0.00089773
2021-04-08 06:08:00.181752+00:00,1.1929,0.0004,0.000335317,-0.231852,-0.000747359
2021-04-08 06:09:00.181752+00:00,1.1937,0.0002,0.000167546,-0.10803,-0.000715766
2021-04-08 06:10:00.181752+00:00,1.1955,0.0004,0.000334588,-0.0687973,-0.00106948
2021-04-08 06:11:00.181752+00:00,1.1958,0.0004,0.000334504,-0.0495031,-0.000859243
2021-04-08 06:12:00.181752+00:00,1.1964,0.0004,0.000334336,-0.186052,-0.000768913
2021-04-08 06:13:00.181752+00:00,1.19625,0.0005,0.000417973,-0.474889,-0.00118915
2021-04-08 06:14:00.181752+00:00,1.19675,0.0001,8.35596e-05,-0.578741,-0.00113802
2021-04-08 06:15:00.181752+00:00,1.19855,0.0001,8.34341e-05,-0.701005,-0.000635446
2021-04-08 06:16:00.181752+00:00,1.1967,0.0006,0.000501379,-0.567812,-0.00115746
2021-04-08 06:17:00.181752+00:00,1.19845,0.0003,0.000250323,-0.710957,-0.000808606
2021-04-08 06:18:00.181752+00:00,1.19855,0.0001,8.34341e-05,-0.651862,-0.000562336
2021-04-08 06:19:00.181752+00:00,1.19855,0.0001,8.34341e-05,-0.459683,-0.000983651
2021-04-08 06:20:00.181752+00:00,1.19855,0.0001,8.34341e-05,-0.231427,-0.000957605
2021-04-08 06:21:00.181752+00:00,1.19855,0.0001,8.34341e-05,-0.0329703,-0.000782333
2021-04-08 06:22:00.181752+00:00,1.20145,0.0001,8.32328e-05,0.205856,-0.000736635
2021-04-08 06:23:00.181752+00:00,1.20195,0.0005,0.000415991,0.18384,-0.000672395
2021-04-08 06:24:00.181752+00:00,1.20095,0.0005,0.000416337,0.0603549,-0.00070953
2021-04-08 06:25:00.181752+00:00,1.2009,0.0004,0.000333084,0.112777,-0.000851527
2021-04-08 06:26:00.181752+00:00,1.20055,0.0001,8.32952e-05,0.00600612,-0.000953702
2021-04-08 06:27:00.181752+00:00,1.1991,0.0006,0.000500375,0.099098,-0.000924065
2021-04-08 06:28:00.181752+00:00,1.1995,0.0004,0.000333472,0.0288712,-0.000647868
2021-04-08 06:29:00.181752+00:00,1.2,0.0004,0.000333333,-0.162299,-0.000750421
2021-04-08 06:30:00.181752+00:00,1.2,0.0004,0.000333333,-0.107255,-0.000721934
2021-04-08 06:31:00.181752+00:00,1.20035,0.0005,0.000416545,-0.165063,-0.00103547
2021-04-08 06:32:00.181752+00:00,1.2004,0.0004,0.000333222,-0.125245,-0.0010462
2021-04-08 06:33:00.181752+00:00,1.20065,0.0003,0.000249865,-0.000452213,-0.000665718
2021-04-08 06:34:00.181752+00:00,1.20175,0.0005,0.00041606,-0.0806205,-0.000624978
2021-04-08 06:35:00.181752+00:00,1.2019,0.0006,0.00049921,-0.00777633,-0.000724184
2021-04-08 06:36:00.181752+00:00,1.2018,0.0004,0.000332834,-0.145057,-0.000552578
2021-04-08 06:37:00.181752+00:00,1.2019,0.0002,0.000166403,0.141443,-0.00075282
2021-04-08 06:38:00.181752+00:00,1.2023,0.0004,0.000332696,-0.00813053,-0.000695267
2021-04-08 06:39:00.181752+00:00,1.20315,0.0005,0.000415576,0.132573,-0.000529871
2021-04-08 06:40:00.181752+00:00,1.20285,0.0005,0.000415679,0.0988143,-0.000560418
2021-04-08 06:41:00.181752+00:00,1.2025,0.0004,0.00033264,0.0395993,-0.000826032
2021-04-08 06:42:00.181752+00:00,1.20235,0.0001,8.31705e-05,0.0966467,-0.000869347
2021-04-08 06:43:00.181752+00:00,1.20225,0.0003,0.000249532,0.0846815,-0.000986241
2021-04-08 06:44:00.181752+00:00,1.20135,0.0005,0.000416198,-0.00998775,-0.000563914
2021-04-08 06:45:00.181752+00:00,1.2003,0.0004,0.00033325,-0.0793091,-0.000925754
2021-04-08 06:46:00.181752+00:00,1.20005,0.0005,0.000416649,-0.0683167,-0.00100266
2021-04-08 06:47:00.181752+00:00,1.201,0.0004,0.000333056,-0.0733291,-0.00105233
2021-04-08 06:48:00.181752+00:00,1.1998,0.0004,0.000333389,0.1853,-0.000820663
2021-04-08 06:49:00.181752+00:00,1.199,0.0004,0.000333611,-0.0565562,-0.000583301
2021-04-08 06:50:00.181752+00:00,1.1994,0.0006,0.00050025,0.0124626,-0.000857178
2021-04-08 06:51:00.181752+00:00,1.2007,0.0004,0.000333139,-0.0930268,-0.000548424
2021-04-08 06:52:00.181752+00:00,1.1998,0.0006,0.000500083,0.167742,-0.000689829
2021-04-08 06:53:00.181752+00:00,1.19925,0.0001,8.33854e-05,-0.180054,-0.000411214
2021-04-08 06:54:00.181752+00:00,1.20005,0.0001,8.33299e-05,-0.131639,-0.000922916
2021-04-08 06:55:00.181752+00:00,1.19995,0.0003,0.00025001,0.0626454,-0.000609734
2021-04-08 06:56:00.181752+00:00,1.1987,0.0004,0.000333695,0.0718629,-0.000904035
2021-04-08 06:57:00.181752+00:00,1.20045,0.0003,0.000249906,0.455701,-0.000891763
2021-04-08 06:58:00.181752+00:00,1.2004,0.0004,0.000333222,0.308762,-0.000582944
2021-04-08 06:59:00.181752+00:00,1.2014,0.0002,0.000166472,0.228857,-0.00094706
2021-04-08 07:00:00.181752+00:00,1.20175,0.0003,0.000249636,0.419942,-0.000912174
2021-04-08 07:01:00.181752+00:00,1.20485,0.0001,8.29979e-05,0.625009,-0.000418128
2021-04-08 07:02:00.181752+00:00,1.20645,0.0001,8.28878e-05,0.467429,-0.000638189
2021-04-08 07:03:00.181752+00:00,1.20505,0.0001,8.29841e-05,0.411241,-0.000908898
2021-04-08 07:04:00.181752+00:00,1.20715,0.0001,8.28397e-05,0.395447,-0.000656051
2021-04-08 07:05:00.181752+00:00,1.20535,0.0007,0.000580744,0.06614,-0.000916124
2021-04-08 07:06:00.181752+00:00,1.205,0.0006,0.000497925,-0.0969252,-0.000854212
2021-04-08 07:07:00.181752+00:00,1.20515,0.0009,0.000746795,0.143491,-0.00114604
2021-04-08 07:08:00.181752+00:00,1.2045,0.0006,0.000498132,-0.0729646,-0.000864261
2021-04-08 07:09:00.181752+00:00,1.2046,0.0006,0.000498091,-0.13774,-0.000730793
2021-04-08 07:10:00.181752+00:00,1.205,0.0006,0.000497925,-0.387006,-0.00133953
2021-04-08 07:11:00.181752+00:00,1.20325,0.0005,0.000415541,0.120327,-0.000860478
2021-04-08 07:12:00.181752+00:00,1.20335,0.0001,8.31013e-05,-0.0659553,-0.000960284
2021-04-08 07:13:00.181752+00:00,1.20105,0.0003,0.000249781,0.205247,-0.000975181
2021-04-08 07:14:00.181752+00:00,1.20185,0.0007,0.000582435,0.0761504,-0.00112377
2021-04-08 07:15:00.181752+00:00,1.20235,0.0005,0.000415852,-0.145915,-0.000735671
2021-04-08 07:16:00.181752+00:00,1.2033,0.0002,0.00016621,-0.129145,-0.00102134
2021-04-08 07:17:00.181752+00:00,1.20255,0.0007,0.000582096,-0.147463,-0.000779417
2021-04-08 07:18:00.181752+00:00,1.20225,0.0005,0.000415887,-0.00858518,-0.00101796
2021-04-08 07:19:00.181752+00:00,1.20285,0.0011,0.000914495,0.214297,-0.00110692
2021-04-08 07:20:00.181752+00:00,1.2036,0.0004,0.000332336,0.0352614,-0.000767027
2021-04-08 07:21:00.181752+00:00,1.20345,0.0005,0.000415472,0.0270236,-0.000739499
2021-04-08 07:22:00.181752+00:00,1.2039,0.0002,0.000166127,0.0223151,-0.00092886
2021-04-08 07:23:00.181752+00:00,1.2031,0.0002,0.000166237,0.186674,-0.000753618
2021-04-08 07:24:00.181752+00:00,1.2027,0.0004,0.000332585,-0.0142234,-0.0009079
2021-04-08 07:25:00.181752+00:00,1.2025,0.0008,0.000665281,0.061886,-0.000938087
2021-04-08 07:26:00.181752+00:00,1.20235,0.0001,8.31705e-05,0.0370227,-0.000575887
